ledger_card,source_system,oracle_natural_account
35541,EPSCHARTER,261382
35541,PENWOOD,261382
35610,CUBIC,261406
35610,DANAOS,261406
35610,QCT,261406
35610,PENWOOD,261406
35610,EPSCHARTER,261406
35721,CUBIC,311006
35721,PENWOOD,311006
35722,PENWOOD,311008
35722,CUBIC,311008
35730,CUBIC,313006
35730,PENWOOD,313006
35730,QCT,313006
35900,DANAOS,261406
36000,PENWOOD,183334
36010,DANAOS,181104
36010,QCT,181104
36010,PENWOOD,181104
36010,CUBIC,181104
36020,PENWOOD,181104
36020,DANAOS,181104
36020,QCT,181104
36020,CUBIC,181104
36030,DANAOS,181104
36030,QCT,181104
36030,EPSCHARTER,181104
36030,CUBIC,181104
36030,PENWOOD,181104
36040,PENWOOD,181104
36040,DANAOS,181104
36040,QCT,181104
36040,CUBIC,181104
36050,CUBIC,181104
36050,DANAOS,181104
36050,QCT,181104
36050,PENWOOD,181104
36080,PENWOOD,313004
36080,DANAOS,313004
38010,CUBIC,231502
38010,PENWOOD,231502
38010,EPSCHARTER,231502
38010,DANAOS,231502
38010,QCT,231502
38030,DANAOS,231502
38030,PENWOOD,231502
38040,DANAOS,231502
38040,PENWOOD,231502
38050,PENWOOD,231502
38050,DANAOS,231502
38060,QCT,217502
38060,PENWOOD,217502
38065,QCT,217502
38065,DANAOS,217502
38065,PENWOOD,217502
38070,CUBIC,218002
38070,PENWOOD,218002
38075,CUBIC,261816
38075,PENWOOD,261816
38080,PENWOOD,231102
38080,CUBIC,231102
38090,PENWOOD,211114
38100,PENWOOD,216998
38101,PENWOOD,211102
38102,PENWOOD,216998
38103,QCT,211104
38103,PENWOOD,211104
38104,PENWOOD,211106
38105,PENWOOD,216998
38106,PENWOOD,211122
38107,PENWOOD,211132
38110,PENWOOD,216998
38111,CUBIC,216998
38111,PENWOOD,216998
38112,PENWOOD,216998
38115,PENWOOD,211118
38115,QCT,211118
38120,CUBIC,211138
38120,PENWOOD,211138
38121,PENWOOD,211136
38121,QCT,211136
38122,CUBIC,211142
38122,PENWOOD,211142
38123,PENWOOD,211134
38123,CUBIC,211134
38127,PENWOOD,216998
38127,CUBIC,216998
38128,PENWOOD,216998
38129,PENWOOD,211116
38130,PENWOOD,216998
38131,PENWOOD,216998
38132,PENWOOD,216998
38132,CUBIC,216998
38133,PENWOOD,216998
38134,PENWOOD,211148
38134,QCT,211148
38140,CUBIC,216998
38140,PENWOOD,216998
38144,PENWOOD,211146
38145,PENWOOD,216998
38145,CUBIC,216998
38146,CUBIC,211144
38146,PENWOOD,211144
38147,PENWOOD,211152
38147,QCT,211152
38148,PENWOOD,211154
38150,PENWOOD,216998
38150,CUBIC,216998
38151,PENWOOD,211156
38151,DANAOS,211156
38151,CUBIC,211156
38152,PENWOOD,216998
38159,PENWOOD,211172
38160,CUBIC,216998
38160,PENWOOD,216998
38161,PENWOOD,216998
38170,PENWOOD,216998
38171,PENWOOD,216998
38172,PENWOOD,211174
38173,PENWOOD,211176
38175,PENWOOD,211178
38178,PENWOOD,211184
38179,PENWOOD,211182
38180,PENWOOD,216998
38180,CUBIC,216998
38181,CUBIC,216998
38181,PENWOOD,216998
38182,PENWOOD,216998
38183,PENWOOD,216998
38184,PENWOOD,216998
38185,CUBIC,216998
38185,PENWOOD,216998
38186,PENWOOD,211186
38187,PENWOOD,211162
38188,QCT,211158
38188,PENWOOD,211158
38189,PENWOOD,216998
38189,QCT,216998
38190,QCT,216998
38190,PENWOOD,216998
38191,PENWOOD,211164
38191,CUBIC,211164
38192,CUBIC,216998
38192,PENWOOD,216998
38193,PENWOOD,211126
38193,CUBIC,211126
38194,PENWOOD,216998
38195,PENWOOD,211166
38196,PENWOOD,211128
38197,PENWOOD,211168
38198,PENWOOD,211124
38430,DANAOS,217302
38440,CUBIC,217302
38440,PENWOOD,217302
41000,QCT,311002
41000,PENWOOD,311002
41000,DANAOS,311002
41000,EPSCHARTER,311002
41000,CUBIC,311002
41010,PENWOOD,311004
41010,TPMOFF,311002
41010,CUBIC,311004
41020,TPMOFF,311004
41030,PENWOOD,316002
41030,CUBIC,316002
41050,PENWOOD,313004
41055,CUBIC,312002
41055,PENWOOD,312002
41070,PENWOOD,313002
41070,CUBIC,313002
41070,QCT,313002
41075,DANAOS,315006
41075,CUBIC,315006
41075,QCT,315006
41075,PENWOOD,315006
41080,PENWOOD,313004
41080,QCT,313004
41090,TPMOFF,217302
42000,CUBIC,315002
42000,QCT,315002
42000,DANAOS,315002
42000,PENWOOD,315002
42001,EPSCHARTER,315002
42001,DANAOS,315002
42001,PENWOOD,315002
42001,QCT,315002
42005,PENWOOD,313004
42010,TPMOFF,315002
42015,TPMOFF,261406
43000,TPMOFF,315004
51010,TPMOFF,540052
51010,PENWOOD,540054
51010,DANAOS,540054
51011,DANAOS,540052
51011,TPMOFF,540052
51012,DANAOS,540052
51012,TPMOFF,540052
51013,DANAOS,540102
51013,PENWOOD,540102
51014,DANAOS,540052
51014,TPMOFF,540052
51015,DANAOS,540052
51015,TPMOFF,540052
51016,TPMOFF,540052
51016,DANAOS,540998
51017,DANAOS,540002
51018,DANAOS,540052
51019,PENWOOD,590002
51019,DANAOS,590002
51020,CUBIC,684002
51020,DANAOS,684002
51020,PENWOOD,684002
51020,TPMOFF,540102
51025,TPMOFF,540052
51030,TPMOFF,684002
51040,TPMOFF,590502
51050,TPMOFF,590502
51060,TPMOFF,540002
61010,TPMOFF,590502
61020,TPMOFF,590502
61030,TPMOFF,659014
61110,DANAOS,520002
61110,QCT,520002
61110,EPSCHARTER,520002
61110,PENWOOD,520002
61110,CUBIC,520002
61111,DANAOS,520004
61111,QCT,520004
61111,PENWOOD,520004
61115,PENWOOD,520002
61115,CUBIC,520002
61115,DANAOS,520002
61120,EPSCHARTER,511002
61120,DANAOS,511002
61120,QCT,511002
61120,PENWOOD,511002
61121,PENWOOD,511004
61121,DANAOS,511004
61121,QCT,511004
61130,PENWOOD,511002
61130,DANAOS,511002
61135,DANAOS,520002
61135,PENWOOD,520002
61140,DANAOS,511502
61140,PENWOOD,511502
61150,DANAOS,511504
61150,PENWOOD,511504
61160,DANAOS,511502
61160,PENWOOD,511502
61165,PENWOOD,511502
61165,DANAOS,511502
61170,PENWOOD,511002
62010,EPSCHARTER,515002
62010,PENWOOD,515002
62010,DANAOS,515002
62010,QCT,515002
62011,PENWOOD,515004
62011,DANAOS,515004
62020,PENWOOD,511002
62030,QCT,513002
62030,DANAOS,513002
62030,PENWOOD,513002
62030,EPSCHARTER,513002
62031,DANAOS,513004
62031,QCT,513004
62031,PENWOOD,513004
62040,PENWOOD,520502
62050,CUBIC,590502
62050,QCT,590502
62050,EPSCHARTER,590502
62050,PENWOOD,590502
62050,DANAOS,590502
62090,DANAOS,590502
62091,DANAOS,590502
63010,PENWOOD,681002
63010,QCT,681002
63010,DANAOS,681002
63010,CUBIC,681002
63015,PENWOOD,689002
63020,PENWOOD,530002
63020,DANAOS,530002
64020,PENWOOD,684002
64020,EPSCHARTER,684002
64020,CUBIC,684002
64020,QCT,684002
64020,DANAOS,684002
64800,PENWOOD,685016
64900,PENWOOD,590502
64910,PENWOOD,684008
64950,PENWOOD,684016
64950,DANAOS,590502
64950,CUBIC,684016
64951,CUBIC,315006
64951,PENWOOD,315006
64951,QCT,315006
71010,TPMOFF,685006
75000,PENWOOD,658002
75005,PENWOOD,658002
75006,PENWOOD,658002
75010,CUBIC,658002
75010,PENWOOD,658002
75020,PENWOOD,658002
75020,QCT,658002
75030,PENWOOD,658002
75040,PENWOOD,658002
75050,PENWOOD,658002
75060,DANAOS,658002
75060,PENWOOD,658002
75061,PENWOOD,658002
75070,PENWOOD,658002
75080,PENWOOD,658002
75090,PENWOOD,658002
76020,PENWOOD,658002
76030,PENWOOD,683002
76040,CUBIC,659004
76040,PENWOOD,659004
76050,PENWOOD,659006
76050,DANAOS,659006
76050,QCT,659006
76050,CUBIC,659006
76100,QCT,658002
76100,CUBIC,658002
76100,DANAOS,658002
76100,PENWOOD,658002
76101,PENWOOD,658002
76101,CUBIC,658002
76102,PENWOOD,658002
76103,PENWOOD,658002
76103,CUBIC,658002
76104,CUBIC,658002
76104,DANAOS,658002
76104,PENWOOD,658002
76104,QCT,658002
76105,CUBIC,658002
76105,PENWOOD,658002
76106,PENWOOD,658002
76106,CUBIC,658002
76107,DANAOS,658002
76107,PENWOOD,658002
76107,CUBIC,658002
76107,QCT,658002
76108,CUBIC,658002
76108,PENWOOD,658002
76109,PENWOOD,658002
76110,PENWOOD,658002
76111,PENWOOD,658002
76112,CUBIC,658002
76112,PENWOOD,658002
76120,DANAOS,651104
76120,QCT,651104
76120,PENWOOD,651104
76700,QCT,659014
76700,CUBIC,659014
76700,DANAOS,659014
76700,PENWOOD,659014
76701,DANAOS,659014
76701,CUBIC,659014
76701,PENWOOD,659014
76701,QCT,659014
76702,PENWOOD,659014
76800,PENWOOD,658002
76900,CUBIC,658002
76900,DANAOS,658002
76900,PENWOOD,658002
76900,QCT,658002
76910,PENWOOD,658002
76930,PENWOOD,658002
76940,QCT,658002
76940,PENWOOD,658002
76940,CUBIC,658002
76945,CUBIC,658002
76945,PENWOOD,658002
76950,PENWOOD,658002
76960,DANAOS,658002
76960,QCT,658002
76960,PENWOOD,658002
76970,PENWOOD,659016
77010,PENWOOD,687002
77010,CUBIC,687002
77010,DANAOS,687002
77010,QCT,687002
77020,CUBIC,687004
77020,PENWOOD,687004
77030,PENWOOD,687002
77030,QCT,687002
77030,CUBIC,687002
77030,DANAOS,687002
77035,CUBIC,687006
77035,PENWOOD,687006
77040,PENWOOD,685016
77040,CUBIC,685016
77040,QCT,685016
77040,DANAOS,685016
77100,PENWOOD,657008
77100,DANAOS,657008
77100,CUBIC,657008
77100,QCT,657008
77110,CUBIC,657002
77110,QCT,657002
77110,PENWOOD,657002
77110,DANAOS,657002
77120,PENWOOD,657012
77120,CUBIC,657012
77120,QCT,657012
77150,PENWOOD,657008
77200,PENWOOD,658002
77210,CUBIC,657014
77210,QCT,657014
77210,PENWOOD,657014
77500,PENWOOD,685002
77500,DANAOS,685002
77500,CUBIC,685002
77500,QCT,685002
77501,PENWOOD,688004
77501,CUBIC,688004
77502,PENWOOD,685002
77503,CUBIC,686002
77503,PENWOOD,686002
77503,QCT,686002
77504,QCT,685004
77504,CUBIC,685004
77504,PENWOOD,685004
77506,PENWOOD,687006
77506,CUBIC,687006
77506,QCT,687006
77507,PENWOOD,688002
77507,CUBIC,688002
77508,PENWOOD,688018
77509,PENWOOD,688008
77510,PENWOOD,688012
77511,QCT,685006
77511,PENWOOD,685006
77511,DANAOS,685006
77530,DANAOS,530002
77530,PENWOOD,530002
77530,CUBIC,530002
78010,CUBIC,660002
78010,QCT,660002
78010,PENWOOD,660002
78010,DANAOS,660002
78012,QCT,660004
78012,PENWOOD,660004
78012,DANAOS,660004
78015,PENWOOD,682002
78020,CUBIC,670002
78020,QCT,670002
34494,EPSCHARTER,261358
34494,QCT,261358
34495,CUBIC,261406
34495,PENWOOD,261406
34496,DANAOS,261364
34496,PENWOOD,261364
34497,EPSCHARTER,261356
34497,DANAOS,261356
34497,QCT,261356
34497,PENWOOD,261356
34498,PENWOOD,261366
34498,DANAOS,261366
34498,EPSCHARTER,261366
34499,DANAOS,261368
34499,PENWOOD,261368
34499,QCT,261368
34500,EPSCHARTER,261406
34500,PENWOOD,261406
34500,QCT,261406
34500,CUBIC,261406
34500,DANAOS,261406
34501,DANAOS,261816
34501,PENWOOD,261816
34502,EPSCHARTER,271002
34502,QCT,271002
34502,DANAOS,271002
34502,PENWOOD,271002
34503,EPSCHARTER,261814
34503,PENWOOD,261814
34503,QCT,261814
34503,DANAOS,261814
34504,EPSCHARTER,271004
34504,PENWOOD,271004
34504,DANAOS,271004
34504,QCT,271004
34505,PENWOOD,261358
34506,PENWOOD,261816
34506,DANAOS,261816
34506,QCT,261816
34510,CUBIC,261364
34510,QCT,261364
34510,PENWOOD,261364
34510,DANAOS,261364
34515,DANAOS,261406
34515,PENWOOD,261406
34530,PENWOOD,261408
34530,CUBIC,261408
34530,DANAOS,261408
34550,DANAOS,261316
34800,DANAOS,261408
34800,QCT,261408
34800,PENWOOD,261408
34800,CUBIC,261408
34900,PENWOOD,261816
34900,CUBIC,261816
34900,DANAOS,261816
35010,PENWOOD,183308
35010,CUBIC,183308
35010,QCT,183308
35010,DANAOS,183308
35020,DANAOS,261816
35030,EPSCHARTER,261814
35030,CUBIC,261814
35030,DANAOS,261814
35030,QCT,261814
35030,PENWOOD,261814
35040,DANAOS,271002
35040,PENWOOD,271002
35040,QCT,271002
35040,EPSCHARTER,271002
35060,PENWOOD,271006
35060,QCT,271006
35060,DANAOS,271006
35080,EPSCHARTER,271004
35080,QCT,271004
35080,DANAOS,271004
35080,PENWOOD,271004
35090,PENWOOD,261816
35090,DANAOS,261816
35100,EPSCHARTER,261816
35100,QCT,261816
35100,PENWOOD,261816
35100,DANAOS,261816
35100,CUBIC,261816
35220,PENWOOD,261814
35220,CUBIC,261814
35220,QCT,261814
35220,DANAOS,261814
35222,DANAOS,261814
35222,EPSCHARTER,261814
35222,PENWOOD,261814
35222,QCT,261814
35223,PENWOOD,261814
35223,DANAOS,261814
35224,EPSCHARTER,271004
35224,DANAOS,271004
35224,PENWOOD,271004
35224,QCT,271004
35225,DANAOS,271004
35226,DANAOS,261816
94160,PENWOOD,625902
94160,DANAOS,625902
94162,DANAOS,628128
94163,PENWOOD,625904
94163,DANAOS,625904
94163,QCT,625904
94165,DANAOS,628126
94170,DANAOS,628124
94170,QCT,628124
94170,PENWOOD,628124
94170,CUBIC,628124
94180,CUBIC,628116
94180,DANAOS,628116
94180,QCT,628116
94180,PENWOOD,628116
94181,DANAOS,628128
94182,DANAOS,628128
94184,DANAOS,628128
94185,PENWOOD,628126
94185,DANAOS,628126
94185,QCT,628126
94186,QCT,628112
94186,PENWOOD,628112
94186,CUBIC,628112
94186,EPSCHARTER,628112
94186,DANAOS,628112
94187,QCT,628996
94187,CUBIC,628996
94187,PENWOOD,628996
94187,DANAOS,628996
94188,PENWOOD,628128
94188,DANAOS,628128
94188,QCT,628128
94190,DANAOS,634998
94192,DANAOS,634998
94194,CUBIC,627994
94194,QCT,627994
94194,PENWOOD,627994
627994,EPSCHARTER,627994
94196,QCT,627998
94196,DANAOS,627998
94196,CUBIC,627998
94196,PENWOOD,627998
94197,DANAOS,628118
94197,PENWOOD,628118
94197,QCT,628118
94210,DANAOS,627108
94210,QCT,627108
94210,PENWOOD,627108
94210,CUBIC,627108
94213,DANAOS,627118
94213,PENWOOD,627118
94215,DANAOS,626108
94216,DANAOS,626108
94217,DANAOS,626108
94218,PENWOOD,626108
94218,QCT,626108
94218,DANAOS,626108
94220,PENWOOD,627104
94220,QCT,627104
94220,DANAOS,627104
94220,EPSCHARTER,627104
94220,CUBIC,627104
94221,CUBIC,627106
94221,DANAOS,627106
94221,PENWOOD,627106
94221,QCT,627106
94222,QCT,627102
94222,PENWOOD,627102
94222,CUBIC,627102
94222,EPSCHARTER,627102
94222,DANAOS,627102
94223,QCT,627114
94223,DANAOS,627114
94223,PENWOOD,627114
94223,CUBIC,627114
94224,PENWOOD,627116
94224,DANAOS,627116
94227,DANAOS,627122
94227,PENWOOD,627122
94230,DANAOS,628114
94230,PENWOOD,628114
94240,QCT,627112
94240,CUBIC,627112
94240,DANAOS,627112
94240,PENWOOD,627112
94246,PENWOOD,627126
94246,DANAOS,627126
94250,CUBIC,629102
94250,PENWOOD,629102
94250,QCT,629102
94250,DANAOS,629102
94260,QCT,627994
94260,PENWOOD,627994
94260,DANAOS,627994
94260,CUBIC,627994
94262,CUBIC,627996
94262,DANAOS,627996
94262,PENWOOD,627996
94262,QCT,627996
94264,PENWOOD,627998
94264,CUBIC,627998
94264,QCT,627998
94264,DANAOS,627998
94270,QCT,625612
94270,DANAOS,625612
94270,PENWOOD,625612
94270,CUBIC,625612
94271,PENWOOD,625108
94271,QCT,625108
94271,DANAOS,625108
94272,QCT,625502
94272,PENWOOD,625502
94272,CUBIC,625502
94272,DANAOS,625502
94273,CUBIC,625102
94273,DANAOS,625102
94273,QCT,625102
94273,PENWOOD,625102
94274,PENWOOD,625204
94274,CUBIC,625204
94274,DANAOS,625204
94274,QCT,625204
94275,CUBIC,625204
94275,QCT,625204
94275,PENWOOD,625204
94275,DANAOS,625204
94276,DANAOS,625204
94277,QCT,625202
94277,PENWOOD,625202
94277,CUBIC,625202
94277,DANAOS,625202
94278,DANAOS,634998
94290,QCT,626108
94290,CUBIC,626108
94290,PENWOOD,626108
94290,DANAOS,626108
94310,EPSCHARTER,626108
94310,DANAOS,626108
94310,PENWOOD,626108
94310,QCT,626108
94310,CUBIC,626108
94315,DANAOS,626102
94315,QCT,626102
94315,EPSCHARTER,626102
94315,PENWOOD,626102
94315,CUBIC,626102
94317,CUBIC,626114
94317,EPSCHARTER,626114
94317,DANAOS,626114
94317,PENWOOD,626114
94317,QCT,626114
94318,DANAOS,625204
94318,QCT,625204
94320,PENWOOD,626116
94320,CUBIC,626116
94320,QCT,626116
94320,DANAOS,626116
94321,QCT,626106
94321,CUBIC,626106
94321,DANAOS,626106
94321,PENWOOD,626106
94322,DANAOS,626112
94322,EPSCHARTER,626112
94322,QCT,626112
94322,CUBIC,626112
94322,PENWOOD,626112
94323,CUBIC,626122
94323,PENWOOD,626122
94323,QCT,626122
94323,DANAOS,626122
94324,PENWOOD,626128
94324,DANAOS,626128
94325,DANAOS,626124
94325,CUBIC,626124
94325,PENWOOD,626124
94325,QCT,626124
94340,DANAOS,626104
94340,PENWOOD,626104
94340,CUBIC,626104
94340,EPSCHARTER,626104
94340,QCT,626104
94350,DANAOS,629502
94350,PENWOOD,629502
94350,QCT,629502
94350,CUBIC,629502
94360,QCT,626998
94360,CUBIC,626998
94360,DANAOS,626998
94360,PENWOOD,626998
94370,CUBIC,626118
78020,DANAOS,670002
78020,PENWOOD,670002
78030,PENWOOD,681998
78030,CUBIC,681998
78030,DANAOS,681998
81010,TPMOFF,651102
81014,TPMOFF,590502
81020,TPMOFF,651108
81030,TPMOFF,651116
81032,TPMOFF,651116
81034,TPMOFF,651112
81040,TPMOFF,651118
81050,TPMOFF,651106
81052,TPMOFF,651298
81054,TPMOFF,651106
81056,TPMOFF,651302
81058,TPMOFF,651302
81060,TPMOFF,651122
81070,TPMOFF,622108
81080,TPMOFF,651114
81082,TPMOFF,651114
81110,QCT,520006
81110,CUBIC,520006
81110,PENWOOD,520006
81110,DANAOS,520006
81120,DANAOS,513502
81120,EPSCHARTER,513502
81120,PENWOOD,513502
81121,PENWOOD,513504
81121,DANAOS,513504
81130,PENWOOD,520006
82010,PENWOOD,613002
82010,CUBIC,613002
82010,DANAOS,613002
82010,TPMOFF,651304
82010,EPSCHARTER,613002
82010,QCT,613002
82012,TPMOFF,651306
82020,DANAOS,613006
82020,TPMOFF,659012
82030,QCT,613006
82030,DANAOS,613006
82030,PENWOOD,613006
82030,EPSCHARTER,613006
82030,CUBIC,613006
82040,CUBIC,613004
82040,QCT,613004
82040,PENWOOD,613004
82040,DANAOS,613004
82050,PENWOOD,613006
82050,DANAOS,613006
83010,CUBIC,611002
83010,QCT,611002
83010,PENWOOD,611002
83010,DANAOS,611002
83010,TPMOFF,651502
83020,CUBIC,611004
83020,PENWOOD,611004
83020,TPMOFF,651502
83020,DANAOS,611004
83020,QCT,611004
83030,TPMOFF,651128
83040,TPMOFF,616008
83050,TPMOFF,651702
84010,PENWOOD,612002
84010,TPMOFF,654202
84010,CUBIC,612002
84010,QCT,612002
84010,DANAOS,612002
84020,PENWOOD,612002
84020,DANAOS,612002
84020,TPMOFF,654202
84030,EPSCHARTER,612002
84030,QCT,612002
84030,PENWOOD,612002
84030,TPMOFF,628124
84030,DANAOS,612002
84040,DANAOS,616008
84040,TPMOFF,616008
84050,TPMOFF,651122
85010,TPMOFF,657002
85010,DANAOS,625612
85020,EPSCHARTER,633998
85020,TPMOFF,657004
85020,PENWOOD,633998
85020,QCT,633998
85020,CUBIC,633998
85020,DANAOS,633998
85030,DANAOS,616002
85030,TPMOFF,657006
85030,EPSCHARTER,616002
85030,PENWOOD,616002
85030,QCT,616002
85035,PENWOOD,616004
85035,QCT,616004
85035,DANAOS,616004
85035,CUBIC,616004
85040,PENWOOD,616008
85040,DANAOS,616008
85040,QCT,616008
85040,EPSCHARTER,616008
85040,TPMOFF,657008
85040,CUBIC,616008
85050,TPMOFF,657012
86020,TPMOFF,654406
86030,TPMOFF,654406
86040,TPMOFF,654406
86050,TPMOFF,655004
86060,TPMOFF,654504
87010,TPMOFF,656202
87015,TPMOFF,659002
87020,TPMOFF,654502
87040,TPMOFF,651124
87050,TPMOFF,651122
87060,TPMOFF,659002
88010,TPMOFF,656102
88020,TPMOFF,651602
88030,TPMOFF,656108
88031,TPMOFF,656106
88032,TPMOFF,656108
88033,TPMOFF,656108
88040,TPMOFF,651604
88050,TPMOFF,651604
88060,TPMOFF,651604
88070,TPMOFF,651604
88080,TPMOFF,651604
88090,TPMOFF,651604
88100,TPMOFF,651604
88110,TPMOFF,651604
88130,TPMOFF,651604
88150,TPMOFF,651604
88160,TPMOFF,651604
89010,CUBIC,614018
89010,TPMOFF,652002
89010,PENWOOD,614018
89020,TPMOFF,654104
89020,DANAOS,614018
89020,PENWOOD,614018
89030,PENWOOD,614018
89030,QCT,614018
89030,EPSCHARTER,614018
89030,DANAOS,614018
89030,TPMOFF,652004
89032,DANAOS,614018
89032,PENWOOD,614018
89033,EPSCHARTER,511004
89033,PENWOOD,511004
89034,PENWOOD,520004
89034,EPSCHARTER,520004
89035,PENWOOD,513004
89035,EPSCHARTER,513004
89036,EPSCHARTER,515004
89036,PENWOOD,515004
89037,PENWOOD,513504
89037,EPSCHARTER,513504
90010,TPMOFF,654102
90030,TPMOFF,654108
90040,TPMOFF,654112
90050,TPMOFF,654104
91010,TPMOFF,659002
91020,QCT,621104
91020,TPMOFF,659002
91020,PENWOOD,621104
91020,CUBIC,621104
91020,DANAOS,621104
91021,PENWOOD,621108
91021,DANAOS,621108
91021,QCT,621108
91025,QCT,651104
91025,DANAOS,651104
91025,PENWOOD,651104
91025,CUBIC,651104
91030,QCT,621118
91030,CUBIC,621118
91030,TPMOFF,654302
91030,PENWOOD,621118
91030,DANAOS,621118
91040,PENWOOD,621106
91040,QCT,621106
91040,CUBIC,621106
91040,TPMOFF,654402
91040,DANAOS,621106
91041,PENWOOD,624302
91041,DANAOS,624302
91041,QCT,624302
91050,PENWOOD,621112
91050,CUBIC,621112
91050,QCT,621112
91050,TPMOFF,654404
91050,DANAOS,621112
91055,PENWOOD,629502
91055,DANAOS,629502
91060,DANAOS,621608
91060,TPMOFF,654406
91070,DANAOS,621608
91080,CUBIC,621606
91080,DANAOS,621606
91080,QCT,621606
91080,PENWOOD,621606
91081,DANAOS,621602
91081,QCT,621602
91081,PENWOOD,621602
91090,DANAOS,621608
91100,DANAOS,621608
91110,DANAOS,621608
91120,DANAOS,621604
91120,PENWOOD,621604
91120,CUBIC,621604
91120,QCT,621604
91130,DANAOS,621608
91135,DANAOS,621608
91135,PENWOOD,621608
91135,QCT,621608
91140,CUBIC,621612
91140,PENWOOD,621612
91140,DANAOS,621612
91140,QCT,621612
91143,CUBIC,621608
91143,PENWOOD,621608
91143,QCT,621608
91143,DANAOS,621608
91145,DANAOS,621606
91147,PENWOOD,621606
91147,DANAOS,621606
91147,CUBIC,621606
91147,QCT,621606
91150,DANAOS,621122
91150,PENWOOD,621122
91150,CUBIC,621122
91150,QCT,621122
91152,PENWOOD,621608
91152,DANAOS,621608
91152,QCT,621608
91155,PENWOOD,621608
91155,DANAOS,621608
91155,QCT,621608
91157,QCT,621608
91157,CUBIC,621608
91157,PENWOOD,621608
91157,DANAOS,621608
91158,DANAOS,621102
91158,PENWOOD,621102
91158,QCT,621102
91160,DANAOS,621114
91170,CUBIC,621114
91170,QCT,621114
91170,PENWOOD,621114
91170,DANAOS,621114
91180,PENWOOD,621116
91180,QCT,621116
91180,DANAOS,621116
91180,CUBIC,621116
91190,PENWOOD,621608
91190,DANAOS,621608
91190,QCT,621608
91195,PENWOOD,621608
91195,CUBIC,621608
91195,DANAOS,621608
91200,PENWOOD,621102
91200,DANAOS,621102
91200,QCT,621102
91220,CUBIC,621608
91220,PENWOOD,621608
91220,DANAOS,621608
91220,QCT,621608
91225,DANAOS,621608
91225,QCT,621608
91225,CUBIC,621608
91225,PENWOOD,621608
91235,QCT,622108
91235,PENWOOD,622108
91235,DANAOS,622108
91235,CUBIC,622108
91240,DANAOS,624312
91240,CUBIC,624312
91240,PENWOOD,624312
91240,QCT,624312
92010,DANAOS,625302
92010,EPSCHARTER,625302
92010,CUBIC,625302
92010,PENWOOD,625302
92010,QCT,625302
92010,TPMOFF,634316
92015,DANAOS,625302
92020,TPMOFF,654408
92030,CUBIC,625302
92030,PENWOOD,625302
92030,QCT,625302
92030,DANAOS,625302
93010,CUBIC,624206
93010,PENWOOD,624206
93010,DANAOS,624206
93010,QCT,624206
93010,TPMOFF,634304
93012,DANAOS,624202
93012,PENWOOD,624202
93012,CUBIC,624202
93012,QCT,624202
93015,CUBIC,624204
93015,PENWOOD,624204
93015,DANAOS,624204
93015,QCT,624204
93017,PENWOOD,622102
93017,QCT,622102
93017,DANAOS,622102
93018,DANAOS,622114
93018,PENWOOD,622114
93018,CUBIC,622114
93018,QCT,622114
93019,DANAOS,622102
93019,PENWOOD,622102
93019,CUBIC,622102
93019,QCT,622102
93020,PENWOOD,622102
93020,CUBIC,622102
93020,DANAOS,622102
93020,QCT,622102
93020,TPMOFF,655004
93021,PENWOOD,622106
93021,QCT,622106
93021,CUBIC,622106
93021,DANAOS,622106
93022,CUBIC,622104
93022,QCT,622104
93022,PENWOOD,622104
93022,DANAOS,622104
93023,PENWOOD,623154
93023,QCT,623154
93023,CUBIC,623154
93023,DANAOS,623154
93024,PENWOOD,623154
93024,DANAOS,623154
93024,CUBIC,623154
93025,PENWOOD,623102
93025,CUBIC,623102
93025,DANAOS,623102
93025,QCT,623102
93026,CUBIC,623106
93026,PENWOOD,623106
93026,QCT,623106
93026,DANAOS,623106
93027,DANAOS,623154
93027,QCT,623154
93027,CUBIC,623154
93027,PENWOOD,623154
93028,QCT,623156
93028,CUBIC,623156
93028,PENWOOD,623156
93028,DANAOS,623156
93029,CUBIC,623104
93029,DANAOS,623104
93029,QCT,623104
93029,PENWOOD,623104
93030,DANAOS,624104
93030,PENWOOD,624104
93030,QCT,624104
93030,CUBIC,624104
93030,TPMOFF,655002
93031,PENWOOD,623108
93031,DANAOS,623108
93031,QCT,623108
93032,PENWOOD,623152
93032,QCT,623152
93032,DANAOS,623152
93033,QCT,624106
93033,DANAOS,624106
93033,PENWOOD,624106
93035,DANAOS,624102
93035,CUBIC,624102
93035,QCT,624102
93035,PENWOOD,624102
93040,TPMOFF,655002
93040,DANAOS,624108
93040,CUBIC,624108
93040,PENWOOD,624108
93040,QCT,624108
93045,CUBIC,624112
93045,PENWOOD,624112
93045,DANAOS,624112
93045,QCT,624112
93050,EPSCHARTER,622102
93050,CUBIC,622102
93050,DANAOS,622102
93050,PENWOOD,622102
93050,QCT,622102
93050,TPMOFF,655004
